"dateTimeID","messID","dt_string","datetime_lt","datetime_ct","day","hour","Log_05","Log_10","Log_11","Log_14","Log_19","Log_20","Log_22","Log_23","Log_24","Log_26","Log_27","Log_28","Log_29","Log_30","Log_31","Log_32","Log_36","Log_37","Log_39","Log_40","aussen14_1_1","aussen14_1_2","tempNum"
"T230217000000",872,"2017-02-23 00:00:00",2017-02-23 00:00:00,2017-02-23 00:00:00,"Do. 23 Feb 2017","00",22.25,21.25,21,21,21,22.25,19.75,22.25,21.25,22,21,20.75,22.5,20.25,21,21.75,21.5,20,22.75,20.5,5.5,5.5,22
"T230217010000",873,"2017-02-23 01:00:00",2017-02-23 01:00:00,2017-02-23 01:00:00,"Do. 23 Feb 2017","01",22.25,21.25,21,21,21,22.25,19.75,22,21.25,21.5,21,20.5,22.25,20,21,21.5,21.25,20,22.75,20.5,5,4.5,22
"T230217020000",874,"2017-02-23 02:00:00",2017-02-23 02:00:00,2017-02-23 02:00:00,"Do. 23 Feb 2017","02",22.25,20.75,20.75,21,20.75,22.25,19.5,22,20.75,21.5,20.75,20.25,22,19.75,21,21.5,21,20,22.5,20,3.5,3.5,22
"T230217030000",875,"2017-02-23 03:00:00",2017-02-23 03:00:00,2017-02-23 03:00:00,"Do. 23 Feb 2017","03",22.25,20.75,20.5,21,20.5,22.25,19.5,22.25,20.75,21.5,20.75,20.25,22,19.75,21,21.5,21,20,22.5,20,3,2.5,22
"T230217040000",876,"2017-02-23 04:00:00",2017-02-23 04:00:00,2017-02-23 04:00:00,"Do. 23 Feb 2017","04",22.25,20.75,20.5,21,20.5,22.25,19.5,22,20.75,21.5,20.5,20.25,22.5,19.75,21,21.5,21,19.75,22.75,20,2,2,22
"T230217050000",877,"2017-02-23 05:00:00",2017-02-23 05:00:00,2017-02-23 05:00:00,"Do. 23 Feb 2017","05",22.25,21,20.5,21,20.5,22.25,19.5,22,20.75,21.5,20.5,20.25,22.5,19.75,21,21.5,21,20,22.75,20,2,1.5,22
"T230217060000",878,"2017-02-23 06:00:00",2017-02-23 06:00:00,2017-02-23 06:00:00,"Do. 23 Feb 2017","06",22.25,21.25,20.75,21,20.75,22.5,19.75,22.25,20.75,21.5,21,20.5,22.5,19.75,21,21.5,21,20,22.75,20,1.5,1.5,22
"T230217070000",879,"2017-02-23 07:00:00",2017-02-23 07:00:00,2017-02-23 07:00:00,"Do. 23 Feb 2017","07",22.25,21.25,20.75,21,20.75,22.25,19.75,22,20.75,21.5,21,20.5,22.5,19.75,21,21.5,21,19.5,22.75,19.75,1.5,1.5,22
"T230217080000",880,"2017-02-23 08:00:00",2017-02-23 08:00:00,2017-02-23 08:00:00,"Do. 23 Feb 2017","08",22.5,21.25,21,21,20.75,22.75,20,22.5,21,22,21,20.75,22.5,19.75,21,21.75,21.25,20,22.75,20,2,1.5,22
"T230217090000",881,"2017-02-23 09:00:00",2017-02-23 09:00:00,2017-02-23 09:00:00,"Do. 23 Feb 2017","09",23,21.75,21.5,22.5,21.25,23.25,20.5,22.5,22.25,22.75,22,21.75,23,20.75,22,22.5,21.75,20.5,23.25,21,9,8.5,22
"T230217100000",882,"2017-02-23 10:00:00",2017-02-23 10:00:00,2017-02-23 10:00:00,"Do. 23 Feb 2017","10",23.75,21.5,22.5,23.5,22.25,24.25,21,24,22.75,24,23,22.75,24,21.25,23,23,22.75,22,24.25,22.5,10.5,10,22
"T230217110000",883,"2017-02-23 11:00:00",2017-02-23 11:00:00,2017-02-23 11:00:00,"Do. 23 Feb 2017","11",24.5,22.75,23.5,26.5,23,24.5,22,23,23.5,24.5,25,24.25,24.5,22.25,23.5,24,26.5,23,25.25,23.5,17.5,16,22
"T230217120000",884,"2017-02-23 12:00:00",2017-02-23 12:00:00,2017-02-23 12:00:00,"Do. 23 Feb 2017","12",24.25,24.5,24,26.5,23,24.75,23,23.25,24.25,25.25,26.75,24.75,24.5,23.25,24.75,24.5,24.5,23,28.25,24,16.5,16.5,22
"T230217130000",885,"2017-02-23 13:00:00",2017-02-23 13:00:00,2017-02-23 13:00:00,"Do. 23 Feb 2017","13",23.75,25,24,25.25,23.5,24.25,23,23,24.25,24.5,25.5,25.75,24,23.25,25,23.5,23,23,24.75,24.25,18,17.5,22
"T230217140000",886,"2017-02-23 14:00:00",2017-02-23 14:00:00,2017-02-23 14:00:00,"Do. 23 Feb 2017","14",23,23.75,22,23.75,22.5,23.5,22.25,22.5,23.25,23.5,23.5,24,23.5,22.25,23.75,23,22.5,22.5,23.5,23,19,18.5,22
"T230217150000",887,"2017-02-23 15:00:00",2017-02-23 15:00:00,2017-02-23 15:00:00,"Do. 23 Feb 2017","15",23,25,22,23.5,22.5,23.5,23,22.5,23.25,23.5,23.75,23.75,23.5,23,25.25,22.75,22.5,23,23.25,22.75,19.5,19.5,22
"T230217160000",888,"2017-02-23 16:00:00",2017-02-23 16:00:00,2017-02-23 16:00:00,"Do. 23 Feb 2017","16",22.75,24.75,21.5,23,22,23,22.5,22.5,22.75,23,23.5,23.25,23,22.5,24.5,22.5,22.5,22.5,23,22,19,18.5,22
"T230217170000",889,"2017-02-23 17:00:00",2017-02-23 17:00:00,2017-02-23 17:00:00,"Do. 23 Feb 2017","17",22.5,22.75,21,22,21.5,22.5,21.5,22,22.25,22,22.25,23,23,21.5,22.75,22,22,21.5,22.25,21.5,17.5,17,22
"T230217180000",890,"2017-02-23 18:00:00",2017-02-23 18:00:00,2017-02-23 18:00:00,"Do. 23 Feb 2017","18",22.5,22,21.5,22,21.5,22.5,21.25,22,22.25,22,21.75,22.25,23,21.25,22,22,22,21.5,22,21.5,16.5,16,22
"T230217190000",891,"2017-02-23 19:00:00",2017-02-23 19:00:00,2017-02-23 19:00:00,"Do. 23 Feb 2017","19",22.5,22,21.5,22,21.5,22.5,21,22.5,21.75,22,21.75,21.75,23,21,21.5,22,22,21,22.5,21.5,15.5,15.5,22
"T230217200000",892,"2017-02-23 20:00:00",2017-02-23 20:00:00,2017-02-23 20:00:00,"Do. 23 Feb 2017","20",22.5,22,21.5,21.75,21.5,22.5,21,22.5,21.75,22,21.5,21.5,22.5,20.75,21.5,22,22,21,22.5,21.25,15.5,15,22
"T230217210000",893,"2017-02-23 21:00:00",2017-02-23 21:00:00,2017-02-23 21:00:00,"Do. 23 Feb 2017","21",22.5,22,21.5,21.5,21.5,22.5,21,22.5,21.75,22,21.5,21.25,22.5,20.75,21.5,22,22,21,22.75,21,13,13,22
"T230217220000",894,"2017-02-23 22:00:00",2017-02-23 22:00:00,2017-02-23 22:00:00,"Do. 23 Feb 2017","22",22.5,22,21.5,21.5,21.25,22.5,21,22.5,21.75,22,21.5,21.25,22.5,20.75,21.5,22,21.75,21,22.75,21,13,12.5,22
"T230217230000",895,"2017-02-23 23:00:00",2017-02-23 23:00:00,2017-02-23 23:00:00,"Do. 23 Feb 2017","23",22.25,21.75,21.25,21.5,21.25,22.25,20.5,22.25,21.5,22,21.5,21,22.5,20.5,21.25,22,21.75,20.5,22.75,21,11.5,11,22
"T240217000000",896,"2017-02-24 00:00:00",2017-02-24 00:00:00,2017-02-24 00:00:00,"Fr. 24 Feb 2017","00",22.25,21.75,21.25,21.5,21,22.5,20.5,22.5,21.25,22,21.5,21,22.5,20.5,21.25,22,21.5,20.5,22.75,20.75,11,11,22
"T240217010000",897,"2017-02-24 01:00:00",2017-02-24 01:00:00,2017-02-24 01:00:00,"Fr. 24 Feb 2017","01",22.25,21.75,21.25,21.5,21,22.75,20.5,22.25,21.25,22,21.5,21,22.5,20.5,21.5,22,21.5,20.5,22.75,20.75,11,10.5,22
"T240217020000",898,"2017-02-24 02:00:00",2017-02-24 02:00:00,2017-02-24 02:00:00,"Fr. 24 Feb 2017","02",22.25,21.75,21,21,20.75,22.25,20.5,21.75,21.25,21.5,21,20.75,22.5,20.25,21.5,21.75,21.25,20,22.25,20.5,6,6,22
"T240217030000",899,"2017-02-24 03:00:00",2017-02-24 03:00:00,2017-02-24 03:00:00,"Fr. 24 Feb 2017","03",22.25,21.5,20.75,21,20.75,22.75,20.25,22,21.25,21.5,21,20.75,22.5,20.25,21.25,21.75,21.25,20,22.25,20.25,6.5,6.5,22
"T240217040000",900,"2017-02-24 04:00:00",2017-02-24 04:00:00,2017-02-24 04:00:00,"Fr. 24 Feb 2017","04",22.25,21.5,20.5,21,20.5,22.75,20.25,22,21.25,21.5,21,20.75,22.5,20.25,21.5,21.75,21,20,22.25,20,6.5,6,22
"T240217050000",901,"2017-02-24 05:00:00",2017-02-24 05:00:00,2017-02-24 05:00:00,"Fr. 24 Feb 2017","05",22.25,21.25,20.75,21,20.75,22.75,20,22,21,21.5,21,20.75,22.5,20,21.5,21.75,21.25,20,22.75,20.25,6,5.5,22
"T240217060000",902,"2017-02-24 06:00:00",2017-02-24 06:00:00,2017-02-24 06:00:00,"Fr. 24 Feb 2017","06",22.25,21.25,20.75,21,20.75,22.75,20,22,21,21.5,21,20.75,22.5,20,21.5,21.75,21,20,22.75,20,6,5.5,22
"T240217070000",903,"2017-02-24 07:00:00",2017-02-24 07:00:00,2017-02-24 07:00:00,"Fr. 24 Feb 2017","07",22.25,21.25,20.75,21,20.75,22.75,20,22.25,21,21.5,21,20.75,22.5,20,21.5,21.75,21,19.5,22.75,20,5.5,5.5,22
"T240217080000",904,"2017-02-24 08:00:00",2017-02-24 08:00:00,2017-02-24 08:00:00,"Fr. 24 Feb 2017","08",22.5,21.25,20.75,21,20.75,22.75,20,22.5,21.25,22,21,20.75,22.5,20.25,21.5,22,21.25,20,22.75,20,5,5,22
"T240217090000",905,"2017-02-24 09:00:00",2017-02-24 09:00:00,2017-02-24 09:00:00,"Fr. 24 Feb 2017","09",22.75,21.25,21,21.5,21,22.75,20.5,22.5,21.25,22,21,21.25,23,20.25,21.5,22,21.25,20,23.25,20.5,6,5.5,22
"T240217100000",906,"2017-02-24 10:00:00",2017-02-24 10:00:00,2017-02-24 10:00:00,"Fr. 24 Feb 2017","10",22.75,21.75,21,21,21,23.25,20.5,22.75,21.75,22,21.25,21.75,23,20.5,22,22,21.5,20.5,24,21,6.5,6.5,22
"T240217110000",907,"2017-02-24 11:00:00",2017-02-24 11:00:00,2017-02-24 11:00:00,"Fr. 24 Feb 2017","11",22.75,21.25,21.5,21.5,21.25,22.5,21,21,21.75,21.5,22,22,22,21,21,22,20.75,21,23,21,7.5,7,22
"T240217120000",908,"2017-02-24 12:00:00",2017-02-24 12:00:00,2017-02-24 12:00:00,"Fr. 24 Feb 2017","12",22.75,21.75,22,22,21.5,22.75,21.5,21.75,22.25,22,22.5,22.75,22.25,21.5,22,22.5,21.25,21.5,23.75,22,8.5,8,22
"T240217130000",909,"2017-02-24 13:00:00",2017-02-24 13:00:00,2017-02-24 13:00:00,"Fr. 24 Feb 2017","13",23,21.75,22,22,21.75,22.75,21.5,22,22.25,22.5,22.5,22.75,22.5,21.5,21.5,22.5,21.5,21.5,23.5,22,8,8,22
"T240217140000",910,"2017-02-24 14:00:00",2017-02-24 14:00:00,2017-02-24 14:00:00,"Fr. 24 Feb 2017","14",23,21.75,22,22.5,22,22.75,21.5,21.75,22.5,22.5,22.5,23.25,22.5,21.75,22.5,22.5,21.5,22,23,22,8.5,8,22
"T240217150000",911,"2017-02-24 15:00:00",2017-02-24 15:00:00,2017-02-24 15:00:00,"Fr. 24 Feb 2017","15",23,22.75,22,22.5,22.25,23.25,22,22,22.75,22.5,22.75,23.5,22.75,22.25,23.75,22.5,22,22.5,22.75,22.25,8.5,8.5,22
"T240217160000",912,"2017-02-24 16:00:00",2017-02-24 16:00:00,2017-02-24 16:00:00,"Fr. 24 Feb 2017","16",22,22.25,21,21.25,21,21.75,20.5,21.5,21.25,21.5,21.5,22.25,21.75,21,22.5,22,21,21.5,22.25,21.25,7,7,22
"T240217170000",913,"2017-02-24 17:00:00",2017-02-24 17:00:00,2017-02-24 17:00:00,"Fr. 24 Feb 2017","17",22.25,21.5,21.5,21.5,21.5,22.25,21,21.5,21.75,22,21.75,22.25,22.5,20.75,22,22,21.75,21.5,22.5,21.5,7,6.5,22
"T240217180000",914,"2017-02-24 18:00:00",2017-02-24 18:00:00,2017-02-24 18:00:00,"Fr. 24 Feb 2017","18",22.25,21,21,21,21,22.25,20.5,21.5,21.25,21.5,21,21.25,22.5,20.25,21,21.5,21.5,21,22.5,21.25,5.5,5.5,22
"T240217190000",915,"2017-02-24 19:00:00",2017-02-24 19:00:00,2017-02-24 19:00:00,"Fr. 24 Feb 2017","19",22.25,20.75,20.5,20.75,20.75,21.75,19.5,21.75,21,21.5,20.5,20.5,22,19.5,21,21.5,21,20.5,23.5,20.75,5,4.5,22
"T240217200000",916,"2017-02-24 20:00:00",2017-02-24 20:00:00,2017-02-24 20:00:00,"Fr. 24 Feb 2017","20",21.75,20.75,20.5,20.75,20.5,21.75,19,21.75,20.75,21.5,20.25,20.25,22,19,21,21.5,21,20,24.25,20.5,3.5,3.5,22
"T240217210000",917,"2017-02-24 21:00:00",2017-02-24 21:00:00,2017-02-24 21:00:00,"Fr. 24 Feb 2017","21",21.75,20.75,20.5,20.5,20.5,22.25,19,22,20.5,20.5,20.25,20.25,22,19.25,21,21.5,21,20,24.25,20,2.5,2.5,22
"T240217220000",918,"2017-02-24 22:00:00",2017-02-24 22:00:00,2017-02-24 22:00:00,"Fr. 24 Feb 2017","22",21.75,20.5,20.5,20.5,20.5,22.25,19,22,20.25,21,20,19.75,22,19.25,20.75,21.5,21,19.5,24.5,20,2,2,22
"T240217230000",919,"2017-02-24 23:00:00",2017-02-24 23:00:00,2017-02-24 23:00:00,"Fr. 24 Feb 2017","23",21.75,20.25,20.5,20.5,20.25,21.75,19,21.5,20.25,21,20,19.75,22,19.25,20.5,21.25,20.75,19.5,24,20,2,2,22
"T250217000000",920,"2017-02-25 00:00:00",2017-02-25 00:00:00,2017-02-25 00:00:00,"Sa. 25 Feb 2017","00",21.75,20.25,20.25,20.5,20.25,21.75,19,21.5,20.25,21,20,19.75,22,19.25,20.5,21,20.75,19.5,23.75,20,1.5,1.5,22
"T250217010000",921,"2017-02-25 01:00:00",2017-02-25 01:00:00,2017-02-25 01:00:00,"Sa. 25 Feb 2017","01",21.75,20.25,20.25,20.5,20.25,22,19,21.5,20.25,21,20,19.75,22,19.25,20.5,21,20.75,19.5,23.5,19.75,0.5,0.5,22
"T250217020000",922,"2017-02-25 02:00:00",2017-02-25 02:00:00,2017-02-25 02:00:00,"Sa. 25 Feb 2017","02",21.75,20.25,20.25,20.5,20,22.25,19,21.75,20.25,21,20.25,19.75,22,19.25,20.25,21.25,20.75,19.5,23.5,19.5,0,0,22
"T250217030000",923,"2017-02-25 03:00:00",2017-02-25 03:00:00,2017-02-25 03:00:00,"Sa. 25 Feb 2017","03",22,20.25,20.25,20.5,20,22.25,19,21.5,20.25,21,20.25,19.75,22,19.25,20.5,21.25,20.75,19.25,24,19.5,0,-0.5,22
"T250217040000",924,"2017-02-25 04:00:00",2017-02-25 04:00:00,2017-02-25 04:00:00,"Sa. 25 Feb 2017","04",22.25,20.25,20.25,20.5,20,22.25,19,21.5,20.25,21,20.25,19.75,22,19.25,20.5,21.25,20.75,19,24,19.5,-0.5,-1,22
"T250217050000",925,"2017-02-25 05:00:00",2017-02-25 05:00:00,2017-02-25 05:00:00,"Sa. 25 Feb 2017","05",22.25,20.25,20.25,20.5,20,22.25,19,21.25,20.25,21,20.25,20,22,19.25,20.5,21.25,20.75,19,24,19.5,-1,-1,22
"T250217060000",926,"2017-02-25 06:00:00",2017-02-25 06:00:00,2017-02-25 06:00:00,"Sa. 25 Feb 2017","06",22,20.25,20.25,20.5,20,22.25,19,21.75,20.25,21,20.25,19.75,22,19.25,20.5,21.25,20.5,19,24,19.5,-1,-1.5,22
"T250217070000",927,"2017-02-25 07:00:00",2017-02-25 07:00:00,2017-02-25 07:00:00,"Sa. 25 Feb 2017","07",22.25,20.75,20.5,20.5,20.25,22.5,19.25,21.5,20.5,21.5,20.5,20.25,22,19.5,21,21.5,21,19,24.25,19.75,0,-0.5,22
"T250217080000",928,"2017-02-25 08:00:00",2017-02-25 08:00:00,2017-02-25 08:00:00,"Sa. 25 Feb 2017","08",22.5,20.75,20.5,20.75,20.5,22.75,19.5,22,20.75,21.5,20.5,20.25,22.5,19.75,21,21.75,21,19.5,24.75,20,0.5,0,22
"T250217090000",929,"2017-02-25 09:00:00",2017-02-25 09:00:00,2017-02-25 09:00:00,"Sa. 25 Feb 2017","09",22.75,20.75,21,21.25,20.75,23.25,20,22,21.25,22,21,20.75,22.75,20,21.5,22,21.25,20,25,20.5,2.5,2,22
"T250217100000",930,"2017-02-25 10:00:00",2017-02-25 10:00:00,2017-02-25 10:00:00,"Sa. 25 Feb 2017","10",23.25,21.25,21.5,22,21.25,23.25,20.5,21.75,21.75,22.5,22,21.5,23,20.75,22.25,22.5,21.5,21,24.75,21.25,0.5,0.5,22
"T250217110000",931,"2017-02-25 11:00:00",2017-02-25 11:00:00,2017-02-25 11:00:00,"Sa. 25 Feb 2017","11",23,21.25,21.5,22,21.25,23.25,20.5,21.5,22,22.5,21.75,21.5,23,20.75,22,22.5,21.5,21,24.5,21.5,1.5,1.5,22
"T250217120000",932,"2017-02-25 12:00:00",2017-02-25 12:00:00,2017-02-25 12:00:00,"Sa. 25 Feb 2017","12",23.25,21.5,21.5,22,21.5,23.25,20.75,21.75,22.25,22.5,22,21.75,23.5,20.75,22.25,22.5,21.5,21.5,24,21.5,4,3.5,22
"T250217130000",933,"2017-02-25 13:00:00",2017-02-25 13:00:00,2017-02-25 13:00:00,"Sa. 25 Feb 2017","13",23.75,23.25,22,23.25,22.5,24.25,21.5,21.5,23.25,23,23,23.5,24,22,24,22.5,22,23,24,23,6,5.5,22
"T250217140000",934,"2017-02-25 14:00:00",2017-02-25 14:00:00,2017-02-25 14:00:00,"Sa. 25 Feb 2017","14",24,24.25,24.25,23.5,23,24.25,22.5,22.75,23.75,23.5,23.5,24,24,23,25.25,23,22.5,23,24.25,23.5,7,6.5,22
"T250217150000",935,"2017-02-25 15:00:00",2017-02-25 15:00:00,2017-02-25 15:00:00,"Sa. 25 Feb 2017","15",23,23.75,21.5,22,22,23.5,22,21.5,22.75,22,22.5,22.75,23,22.25,24.5,22.25,21.5,22.5,22.75,22,8.5,8.5,22
"T250217160000",936,"2017-02-25 16:00:00",2017-02-25 16:00:00,2017-02-25 16:00:00,"Sa. 25 Feb 2017","16",22.75,24.25,21.5,22,21.5,23.25,22,22,22.25,22,22.75,22.5,23,22.25,24,22.5,21.5,22,22.75,21.5,9,9,22
"T250217170000",937,"2017-02-25 17:00:00",2017-02-25 17:00:00,2017-02-25 17:00:00,"Sa. 25 Feb 2017","17",22.75,22.25,21.5,22,21.5,22.75,21.5,22,22.25,22,22,22,23,21.5,22.5,22.25,22,22,22.75,21.5,8,8,22
"T250217180000",938,"2017-02-25 18:00:00",2017-02-25 18:00:00,2017-02-25 18:00:00,"Sa. 25 Feb 2017","18",22.75,21.75,21.5,21.5,21.5,22.75,21,22,21.75,22,21.5,21.5,23,21,21.5,22,22,21.5,23,21.5,6,5.5,22
"T250217190000",939,"2017-02-25 19:00:00",2017-02-25 19:00:00,2017-02-25 19:00:00,"Sa. 25 Feb 2017","19",22.25,20.75,21,21,21,22.25,20,21.75,21.25,21.5,21,20.75,22.5,20.25,20.5,21.5,21.5,20.5,23.25,20.75,4,4,22
"T250217200000",940,"2017-02-25 20:00:00",2017-02-25 20:00:00,2017-02-25 20:00:00,"Sa. 25 Feb 2017","20",22.25,20.75,21,21,20.75,22.5,20,22,21.25,21.5,20.75,20.75,22.5,20,21,21.5,21.25,20,24,20.5,3,2.5,22
"T250217210000",941,"2017-02-25 21:00:00",2017-02-25 21:00:00,2017-02-25 21:00:00,"Sa. 25 Feb 2017","21",22.25,20.75,20.5,20.75,20.75,22.75,20,22,21,20.5,20.5,20.5,22.5,19.75,21,21.75,21,20,24.5,20,2.5,2,22
"T250217220000",942,"2017-02-25 22:00:00",2017-02-25 22:00:00,2017-02-25 22:00:00,"Sa. 25 Feb 2017","22",22.25,20.75,20.5,20.5,20.5,22.25,19.5,22,20.75,21,20.5,20.25,22,19.75,20.75,21.5,21,19.5,24,20,1.5,1.5,22
"T250217230000",943,"2017-02-25 23:00:00",2017-02-25 23:00:00,2017-02-25 23:00:00,"Sa. 25 Feb 2017","23",22.25,20.5,20.5,20.5,20.25,22.25,19.5,21.5,20.75,21,20.5,20.25,22,19.75,20.5,21.5,21,19.5,23.75,20,1,1,22
"T260217000000",944,"2017-02-26 00:00:00",2017-02-26 00:00:00,2017-02-26 00:00:00,"So. 26 Feb 2017","00",22.25,20.25,20.5,20.5,20.25,22.25,19.5,21.5,20.75,21,20.5,20.25,22,19.5,20.5,21.5,20.75,19.5,23.5,19.75,1,0.5,22
"T260217010000",945,"2017-02-26 01:00:00",2017-02-26 01:00:00,2017-02-26 01:00:00,"So. 26 Feb 2017","01",22.25,20.25,20.5,20.5,20.25,22.25,19.5,21.5,20.75,21,20.5,20.25,22,19.5,20.5,21.5,21,19.5,23.75,19.75,1,0.5,22
"T260217020000",946,"2017-02-26 02:00:00",2017-02-26 02:00:00,2017-02-26 02:00:00,"So. 26 Feb 2017","02",22.25,20.5,20.5,20.5,20.25,22.25,19.5,21.75,20.75,21.5,20.5,20.25,22,19.75,20.75,21.5,21,19.5,23.75,20,0.5,0.5,22
"T260217030000",947,"2017-02-26 03:00:00",2017-02-26 03:00:00,2017-02-26 03:00:00,"So. 26 Feb 2017","03",22.25,20.75,20.5,20.75,20.5,22.5,19.75,21.5,20.75,21.5,20.5,20.5,22.5,19.75,21,21.5,21,19.5,23.5,20,0.5,0.5,22
"T260217040000",948,"2017-02-26 04:00:00",2017-02-26 04:00:00,2017-02-26 04:00:00,"So. 26 Feb 2017","04",22.25,20.75,20.5,21,20.5,22.5,20,21.5,20.75,21.5,20.5,20.5,22.5,19.75,21,21.5,21,19.5,23.5,20,0,0,22
"T260217050000",949,"2017-02-26 05:00:00",2017-02-26 05:00:00,2017-02-26 05:00:00,"So. 26 Feb 2017","05",22.25,20.75,20.5,20.75,20.5,22.5,19.75,21.5,20.75,21.5,20.5,20.5,22.5,19.75,20.75,21.5,21,19.5,23.75,20,0,-0.5,22
"T260217060000",950,"2017-02-26 06:00:00",2017-02-26 06:00:00,2017-02-26 06:00:00,"So. 26 Feb 2017","06",22.25,20.75,20.5,20.75,20.5,22.5,19.5,22,20.75,21.5,20.5,20.5,22.5,19.75,20.75,21.5,21,19.5,23.75,20,-0.5,-0.5,22
"T260217070000",951,"2017-02-26 07:00:00",2017-02-26 07:00:00,2017-02-26 07:00:00,"So. 26 Feb 2017","07",22.5,20.75,20.5,21,20.5,22.75,19.5,21.75,20.75,21.5,20.5,20.5,22.5,19.75,21,21.5,21,19.5,24,19.5,-1,-1,22
"T260217080000",952,"2017-02-26 08:00:00",2017-02-26 08:00:00,2017-02-26 08:00:00,"So. 26 Feb 2017","08",22.75,20.75,20.75,21,20.5,23,19.75,22.25,21,22,20.5,20.5,23,19.75,21,22,21,19.75,25,20,0.5,0.5,22
"T260217090000",953,"2017-02-26 09:00:00",2017-02-26 09:00:00,2017-02-26 09:00:00,"So. 26 Feb 2017","09",22.75,21,21,21.5,21,23.25,20,22,21.25,22,21,21.25,23,20,21.5,22,21.5,20,25,20.5,3,2.5,22
"T260217100000",954,"2017-02-26 10:00:00",2017-02-26 10:00:00,2017-02-26 10:00:00,"So. 26 Feb 2017","10",23.5,21.75,21.5,22.5,21.5,23.75,21,22.25,22.25,23,22.5,22.75,23.5,21,22.75,23,22,21,25,21.5,5.5,5,22
"T260217110000",955,"2017-02-26 11:00:00",2017-02-26 11:00:00,2017-02-26 11:00:00,"So. 26 Feb 2017","11",24,21.75,22.25,23,22.25,24,21,21.5,23.25,22,23,22.25,23.25,21.75,22.75,22,24.25,22.5,24.5,22.5,8.5,8,22
"T260217120000",956,"2017-02-26 12:00:00",2017-02-26 12:00:00,2017-02-26 12:00:00,"So. 26 Feb 2017","12",24.5,22.75,23.25,26.75,23,24.75,22,22,24.25,24,24.75,23.75,24.25,22.75,24.25,23,23.75,23.5,25,23.75,11.5,11.5,22
"T260217130000",957,"2017-02-26 13:00:00",2017-02-26 13:00:00,2017-02-26 13:00:00,"So. 26 Feb 2017","13",23.5,22.75,22.5,24,23,23.75,21.75,22,23.75,23.5,23,23.5,23.5,22,23.75,22.5,22.5,23.25,24.25,23.5,11.5,11.5,22
"T260217140000",958,"2017-02-26 14:00:00",2017-02-26 14:00:00,2017-02-26 14:00:00,"So. 26 Feb 2017","14",24,23.75,23.5,24,23,24.25,22.5,23,24,23.5,23.75,24,24,22.75,24.5,23,23,23.5,24.25,23.5,12.5,12.5,22
"T260217150000",959,"2017-02-26 15:00:00",2017-02-26 15:00:00,2017-02-26 15:00:00,"So. 26 Feb 2017","15",23.5,23.25,22.5,23.5,22.75,24,22,22.5,23.75,23.5,23.5,23.5,23.5,22.25,24,23,22.75,23.5,23.75,23,12.5,12,22
"T260217160000",960,"2017-02-26 16:00:00",2017-02-26 16:00:00,2017-02-26 16:00:00,"So. 26 Feb 2017","16",23,23,21.5,22.5,21.75,23.25,22,22,22.75,22.5,22.75,22.75,23,21.75,23.25,22.5,22,22.5,22.75,22,12,12,22
"T260217170000",961,"2017-02-26 17:00:00",2017-02-26 17:00:00,2017-02-26 17:00:00,"So. 26 Feb 2017","17",23.25,22.25,22,22.5,22,23.25,21.75,22,22.75,22.5,22.5,22.5,23,21.75,23,22.25,22.25,22.25,22.5,22,11,11,22
"T260217180000",962,"2017-02-26 18:00:00",2017-02-26 18:00:00,2017-02-26 18:00:00,"So. 26 Feb 2017","18",22.75,21.75,21.5,22,21.75,22.75,21,22.25,22.25,22,22,21.75,23,21.25,22,22,22,21.5,22.5,21.75,9,9,22
"T260217190000",963,"2017-02-26 19:00:00",2017-02-26 19:00:00,2017-02-26 19:00:00,"So. 26 Feb 2017","19",22.5,21.25,21.25,21.5,21.25,22.75,20.5,22,21.75,21.75,21,21.25,23,20.5,21,22,21.75,21,22.75,21,7,6.5,22
"T260217200000",964,"2017-02-26 20:00:00",2017-02-26 20:00:00,2017-02-26 20:00:00,"So. 26 Feb 2017","20",22.75,21.25,21,21.5,21.25,22.75,20.5,22,21.5,22,21,21,22.5,20.25,21,22,21.5,20.5,24,20.75,5.5,5,22
"T260217210000",965,"2017-02-26 21:00:00",2017-02-26 21:00:00,2017-02-26 21:00:00,"So. 26 Feb 2017","21",22.25,21.25,21,21,21,22.75,20,22,21.25,20.75,21,20.75,22.5,20.25,21,21.75,21.5,20,24,20.5,4.5,4,22
"T260217220000",966,"2017-02-26 22:00:00",2017-02-26 22:00:00,2017-02-26 22:00:00,"So. 26 Feb 2017","22",22.25,20.75,21,21,20.75,22.75,20,22.25,21.25,21,20.75,20.5,22.5,20,21,21.75,21.25,20,24.5,20.25,3.5,3,22
"T260217230000",967,"2017-02-26 23:00:00",2017-02-26 23:00:00,2017-02-26 23:00:00,"So. 26 Feb 2017","23",22.25,20.75,20.5,21,20.5,22.5,20,22,21,21.5,20.5,20.5,22.5,19.75,21,21.5,21,20,24,20,2,2,22
